customer_id,first_name,last_name,country,currency,age,gender,registration_date,is_premium,email_verified,email
CUST03398,Emma,Allen,Spain,EUR,37,F,2020-10-25,False,False,emma.allen3398@email.com
CUST03399,Thomas,Brown,USA,USD,49,F,2021-03-10,True,True,thomas.brown3399@email.com
CUST03400,Laura,Smith,France,EUR,28,M,2020-01-22,False,True,laura.smith3400@email.com
CUST03401,Daniel,Mueller,USA,USD,24,F,2021-03-12,False,True,daniel.mueller3401@email.com
CUST03402,Michael,Allen,USA,USD,47,M,2021-12-19,True,True,michael.allen3402@email.com
CUST03403,Thomas,Thomas,Sweden,SEK,65,M,2020-04-30,False,True,thomas.thomas3403@email.com
CUST03404,Nina,Garcia,UK,GBP,56,M,2020-05-09,False,True,nina.garcia3404@email.com
CUST03405,Daniel,Thomas,Canada,CAD,30,M,2020-12-03,False,True,daniel.thomas3405@email.com
CUST03406,William,Mueller,Italy,EUR,59,F,2021-06-25,False,True,william.mueller3406@email.com
CUST03407,Carlos,Allen,Spain,EUR,66,F,2020-11-07,False,False,carlos.allen3407@email.com
CUST03408,Michael,Garcia,Sweden,SEK,20,M,2021-09-18,True,True,michael.garcia3408@email.com
CUST03409,Nina,Smith,USA,USD,24,F,2020-12-04,False,False,nina.smith3409@email.com
CUST03410,James,Lee,USA,USD,60,M,2020-10-21,False,True,james.lee3410@email.com
CUST03411,Claire,Taylor,UK,GBP,30,F,2021-12-26,True,True,claire.taylor3411@email.com
CUST03412,Maria,Martin,USA,USD,54,F,2021-10-13,True,True,maria.martin3412@email.com
CUST03413,Maria,Martin,USA,USD,42,F,2020-03-21,False,True,maria.martin3413@email.com
CUST03414,Daniel,Jackson,UK,GBP,40,M,2020-09-04,False,True,daniel.jackson3414@email.com
CUST03415,Anna,Lee,Italy,EUR,68,F,2021-01-10,False,True,anna.lee3415@email.com
CUST03416,Julia,Allen,Germany,EUR,64,M,2021-02-25,False,True,julia.allen3416@email.com
CUST03417,David,Dubois,UK,GBP,50,F,2020-08-14,False,True,david.dubois3417@email.com
CUST03418,Elena,White,France,EUR,22,F,2020-08-01,False,True,elena.white3418@email.com
CUST03419,John,Walker,USA,USD,49,F,2020-03-09,False,True,john.walker3419@email.com
CUST03420,Claire,Garcia,USA,USD,47,M,2020-04-04,False,True,claire.garcia3420@email.com
CUST03421,Claire,Jackson,Italy,EUR,48,F,2020-10-10,False,True,claire.jackson3421@email.com
CUST03422,Claire,Mueller,France,EUR,30,F,2021-03-23,False,True,claire.mueller3422@email.com
CUST03423,Nina,Garcia,Italy,EUR,59,F,2021-03-26,False,True,nina.garcia3423@email.com
CUST03424,Elena,Lee,USA,USD,22,F,2021-10-20,True,True,elena.lee3424@email.com
CUST03425,James,Young,Spain,EUR,40,F,2021-11-18,False,True,james.young3425@email.com
CUST03426,William,Young,France,EUR,18,F,2020-07-22,True,True,william.young3426@email.com
CUST03427,Sara,Walker,Germany,EUR,27,M,2020-02-26,True,True,sara.walker3427@email.com
CUST03428,Daniel,Hall,France,EUR,67,F,2020-10-02,False,True,daniel.hall3428@email.com
CUST03429,William,Hall,Spain,EUR,44,M,2020-06-06,False,True,william.hall3429@email.com
CUST03430,Sara,Wilson,France,EUR,71,F,2020-11-21,True,True,sara.wilson3430@email.com
CUST03431,Maria,Hall,France,EUR,25,F,2021-10-01,False,True,maria.hall3431@email.com
CUST03432,John,Taylor,Sweden,SEK,69,M,2021-02-14,False,True,john.taylor3432@email.com
CUST03433,Maria,Young,Italy,EUR,20,F,2020-09-23,True,True,maria.young3433@email.com
CUST03434,Michael,Martin,UK,GBP,36,F,2020-05-08,False,True,michael.martin3434@email.com
CUST03435,William,Johnson,Canada,CAD,68,F,2020-06-27,False,True,william.johnson3435@email.com
CUST03436,Daniel,Walker,UK,GBP,19,M,2021-02-09,False,True,daniel.walker3436@email.com
CUST03437,David,Jackson,USA,USD,66,M,2020-05-29,False,True,david.jackson3437@email.com
CUST03438,William,Anderson,France,EUR,48,Other,2020-01-05,False,True,william.anderson3438@email.com
CUST03439,James,Lee,Netherlands,EUR,65,M,2020-06-13,False,True,james.lee3439@email.com
CUST03440,Carlos,Allen,Netherlands,EUR,70,F,2020-05-21,False,True,carlos.allen3440@email.com
CUST03441,Anna,Brown,UK,GBP,27,M,2020-11-13,False,True,anna.brown3441@email.com
CUST03442,Emma,Mueller,Germany,EUR,70,M,2020-08-21,False,True,emma.mueller3442@email.com
CUST03443,Elena,Lee,USA,USD,33,F,2020-10-19,False,False,elena.lee3443@email.com
CUST03444,Carlos,Young,Sweden,SEK,54,M,2020-04-09,False,True,carlos.young3444@email.com
CUST03445,Carlos,Allen,Sweden,SEK,37,Other,2020-01-19,False,True,carlos.allen3445@email.com
CUST03446,Julia,Lee,France,EUR,20,F,2020-10-27,False,True,julia.lee3446@email.com
CUST03447,Luca,Johnson,Italy,EUR,52,F,2021-02-08,False,True,luca.johnson3447@email.com
CUST03448,Elena,White,Canada,CAD,51,M,2021-04-20,False,True,elena.white3448@email.com
CUST03449,Anna,Allen,France,EUR,38,F,2020-03-31,True,True,anna.allen3449@email.com
CUST03450,Robert,Martin,USA,USD,53,M,2020-06-27,False,True,robert.martin3450@email.com
CUST03451,Robert,Young,Germany,EUR,49,F,2021-10-20,False,True,robert.young3451@email.com
CUST03452,Elena,Anderson,Canada,CAD,71,M,2021-05-13,False,True,elena.anderson3452@email.com
CUST03453,Nina,Hall,Canada,CAD,35,M,2020-07-30,False,True,nina.hall3453@email.com
CUST03454,Michael,Anderson,UK,GBP,51,F,2020-07-08,False,True,michael.anderson3454@email.com
CUST03455,Julia,Taylor,Australia,AUD,73,F,2020-05-04,False,True,julia.taylor3455@email.com
CUST03456,Claire,Young,USA,USD,55,M,2021-04-19,True,True,claire.young3456@email.com
CUST03457,Sara,Allen,Germany,EUR,20,F,2021-05-18,False,True,sara.allen3457@email.com
CUST03458,Emma,Martin,Canada,CAD,70,F,2021-05-02,True,True,emma.martin3458@email.com
CUST03459,Luca,Mueller,Canada,CAD,20,M,2020-11-01,False,True,luca.mueller3459@email.com
CUST03460,John,Mueller,France,EUR,44,M,2020-01-23,False,False,john.mueller3460@email.com
CUST03461,Thomas,Wilson,USA,USD,19,M,2020-10-03,False,True,thomas.wilson3461@email.com
CUST03462,Thomas,Rossi,USA,USD,20,M,2020-09-16,False,True,thomas.rossi3462@email.com
CUST03463,Claire,Allen,France,EUR,34,M,2020-06-18,False,True,claire.allen3463@email.com
CUST03464,Sara,Smith,France,EUR,63,M,2020-01-04,False,True,sara.smith3464@email.com
CUST03465,John,Allen,USA,USD,56,F,2021-07-12,False,True,john.allen3465@email.com
CUST03466,Nina,Rossi,Canada,CAD,71,M,2021-10-19,False,True,nina.rossi3466@email.com
CUST03467,Claire,Johnson,Germany,EUR,70,F,2021-09-25,False,False,claire.johnson3467@email.com
CUST03468,John,Young,France,EUR,55,Other,2020-08-07,False,True,john.young3468@email.com
CUST03469,Carlos,Brown,Spain,EUR,57,Other,2021-08-31,True,False,carlos.brown3469@email.com
CUST03470,Maria,Anderson,USA,USD,36,F,2021-09-07,False,True,maria.anderson3470@email.com
CUST03471,Thomas,Anderson,USA,USD,36,M,2021-01-24,False,True,thomas.anderson3471@email.com
CUST03472,James,Dubois,Italy,EUR,61,M,2020-01-26,False,True,james.dubois3472@email.com
CUST03473,Claire,Allen,France,EUR,22,F,2021-05-14,False,True,claire.allen3473@email.com
CUST03474,James,Lee,Canada,CAD,22,M,2021-08-26,True,True,james.lee3474@email.com
CUST03475,David,Garcia,Spain,EUR,31,M,2020-12-24,False,True,david.garcia3475@email.com
CUST03476,Sara,Brown,Italy,EUR,44,F,2020-06-06,False,True,sara.brown3476@email.com
CUST03477,Carlos,Lee,Australia,AUD,66,M,2021-05-11,False,False,carlos.lee3477@email.com
CUST03478,William,Harris,Germany,EUR,65,F,2021-06-26,False,True,william.harris3478@email.com
CUST03479,Anna,Garcia,Germany,EUR,53,F,2020-02-01,False,True,anna.garcia3479@email.com
CUST03480,Elena,Smith,UK,GBP,74,F,2021-07-18,False,True,elena.smith3480@email.com
CUST03481,Thomas,Allen,USA,USD,57,F,2020-05-05,False,True,thomas.allen3481@email.com
CUST03482,Claire,Taylor,France,EUR,52,M,2020-03-04,False,True,claire.taylor3482@email.com
CUST03483,Robert,Garcia,USA,USD,38,F,2021-03-17,False,True,robert.garcia3483@email.com
CUST03484,David,Rossi,Netherlands,EUR,22,M,2021-01-26,False,True,david.rossi3484@email.com
CUST03485,Emma,Mueller,France,EUR,72,F,2020-12-03,False,True,emma.mueller3485@email.com
CUST03486,Julia,Rossi,France,EUR,41,M,2020-09-15,False,True,julia.rossi3486@email.com
CUST03487,Daniel,Wilson,UK,GBP,74,F,2021-08-16,False,True,daniel.wilson3487@email.com
CUST03488,Julia,Rossi,USA,USD,56,Other,2021-06-25,False,True,julia.rossi3488@email.com
CUST03489,Elena,Lee,USA,USD,67,M,2020-06-13,False,True,elena.lee3489@email.com
CUST03490,Anna,Lee,UK,GBP,41,M,2020-08-01,False,True,anna.lee3490@email.com
CUST03491,Luca,Mueller,USA,USD,57,M,2021-11-12,False,True,luca.mueller3491@email.com
CUST03492,Emma,Walker,France,EUR,60,M,2020-06-30,False,True,emma.walker3492@email.com
CUST03493,Nina,Rossi,Netherlands,EUR,63,M,2021-03-10,False,True,nina.rossi3493@email.com
CUST03494,Carlos,Rossi,Netherlands,EUR,67,F,2021-10-22,True,False,carlos.rossi3494@email.com
CUST03495,Thomas,Young,France,EUR,30,M,2021-04-21,False,True,thomas.young3495@email.com
CUST03496,Luca,Allen,USA,USD,55,F,2021-02-27,True,True,luca.allen3496@email.com
CUST03497,Luca,Harris,Spain,EUR,62,F,2021-10-03,False,True,luca.harris3497@email.com
CUST03498,Carlos,Young,Netherlands,EUR,18,M,2021-08-06,False,True,carlos.young3498@email.com
CUST03499,Thomas,Johnson,USA,USD,60,M,2021-12-03,False,True,thomas.johnson3499@email.com
CUST03500,Luca,Wilson,Canada,CAD,56,F,2020-09-27,False,True,luca.wilson3500@email.com
CUST03501,Michael,Brown,USA,USD,27,F,2020-04-07,True,True,michael.brown3501@email.com
CUST03502,Maria,Wilson,Italy,EUR,19,M,2020-12-13,False,False,maria.wilson3502@email.com
CUST03503,Nina,Jackson,Sweden,SEK,33,M,2020-04-05,False,True,nina.jackson3503@email.com
CUST03504,Claire,Harris,USA,USD,54,M,2020-03-27,False,True,claire.harris3504@email.com
CUST03505,Emma,Thomas,Netherlands,EUR,33,M,2020-08-02,False,True,emma.thomas3505@email.com
CUST03506,Sophie,Harris,France,EUR,40,M,2020-12-25,True,True,sophie.harris3506@email.com
CUST03507,Laura,White,Sweden,SEK,43,F,2021-06-19,False,True,laura.white3507@email.com
CUST03508,Daniel,Brown,Germany,EUR,33,F,2021-06-26,False,True,daniel.brown3508@email.com
CUST03509,Sophie,Walker,Spain,EUR,44,M,2021-10-15,False,True,sophie.walker3509@email.com
CUST03510,Nina,Garcia,USA,USD,64,F,2020-07-04,False,True,nina.garcia3510@email.com
CUST03511,John,Allen,UK,GBP,58,M,2021-10-22,False,False,john.allen3511@email.com
CUST03512,Elena,Martin,USA,USD,47,F,2021-11-20,False,True,elena.martin3512@email.com
CUST03513,Anna,Young,Sweden,SEK,50,F,2021-08-22,False,True,anna.young3513@email.com
CUST03514,Sophie,Hall,Italy,EUR,49,F,2021-09-18,False,False,sophie.hall3514@email.com
CUST03515,John,Martin,Spain,EUR,26,M,2020-03-02,False,True,john.martin3515@email.com
CUST03516,Michael,Johnson,Australia,AUD,28,M,2021-01-10,False,True,michael.johnson3516@email.com
CUST03517,John,Rossi,USA,USD,54,F,2021-12-25,False,True,john.rossi3517@email.com
CUST03518,Anna,Mueller,UK,GBP,23,M,2021-01-24,False,True,anna.mueller3518@email.com
CUST03519,Daniel,Young,USA,USD,47,M,2020-10-22,False,False,daniel.young3519@email.com
CUST03520,Sara,Garcia,USA,USD,57,M,2021-10-14,False,True,sara.garcia3520@email.com
CUST03521,Robert,Brown,USA,USD,32,F,2020-06-25,True,True,robert.brown3521@email.com
CUST03522,Luca,Brown,Germany,EUR,65,M,2020-02-13,True,True,luca.brown3522@email.com
CUST03523,Carlos,Martin,USA,USD,47,Other,2020-12-06,False,True,carlos.martin3523@email.com
CUST03524,Laura,Smith,USA,USD,35,M,2020-06-05,True,True,laura.smith3524@email.com
CUST03525,Sara,Anderson,USA,USD,29,M,2021-03-20,True,True,sara.anderson3525@email.com
CUST03526,Elena,Brown,USA,USD,72,F,2021-09-11,False,True,elena.brown3526@email.com
CUST03527,Sara,Rossi,Sweden,SEK,21,M,2020-01-13,False,True,sara.rossi3527@email.com
CUST03528,John,Rossi,Italy,EUR,74,F,2021-05-21,False,True,john.rossi3528@email.com
CUST03529,Robert,Jackson,Australia,AUD,71,F,2021-02-03,False,True,robert.jackson3529@email.com
CUST03530,David,Lee,UK,GBP,33,M,2020-11-11,False,True,david.lee3530@email.com
CUST03531,Sara,Jackson,USA,USD,40,F,2021-03-30,False,True,sara.jackson3531@email.com
CUST03532,Anna,Johnson,Italy,EUR,28,M,2021-12-30,False,True,anna.johnson3532@email.com
CUST03533,Robert,Young,UK,GBP,71,F,2020-07-06,False,True,robert.young3533@email.com
CUST03534,Nina,Young,USA,USD,41,F,2020-09-11,False,True,nina.young3534@email.com
CUST03535,Maria,Young,USA,USD,39,M,2020-11-18,True,True,maria.young3535@email.com
CUST03536,Emma,Hall,USA,USD,56,M,2021-03-01,False,True,emma.hall3536@email.com
CUST03537,Maria,Rossi,USA,USD,73,M,2021-06-02,False,True,maria.rossi3537@email.com
CUST03538,James,Johnson,UK,GBP,32,M,2021-12-03,False,True,james.johnson3538@email.com
CUST03539,William,Young,Canada,CAD,66,F,2020-11-09,False,True,william.young3539@email.com
CUST03540,Daniel,Rossi,USA,USD,32,M,2020-07-14,False,True,daniel.rossi3540@email.com
CUST03541,Carlos,Allen,USA,USD,27,F,2021-12-05,False,True,carlos.allen3541@email.com
CUST03542,Nina,Harris,Italy,EUR,45,M,2020-05-03,False,False,nina.harris3542@email.com
CUST03543,Elena,Rossi,USA,USD,53,M,2021-10-07,False,True,elena.rossi3543@email.com
CUST03544,David,Mueller,UK,GBP,71,M,2021-12-07,False,True,david.mueller3544@email.com
CUST03545,David,Anderson,Spain,EUR,34,M,2021-09-04,False,True,david.anderson3545@email.com
CUST03546,Laura,Wilson,USA,USD,53,F,2020-01-20,False,True,laura.wilson3546@email.com
CUST03547,Laura,Hall,USA,USD,39,F,2020-12-06,True,True,laura.hall3547@email.com
CUST03548,Emma,Walker,Germany,EUR,40,M,2021-01-10,False,True,emma.walker3548@email.com
CUST03549,Robert,Young,UK,GBP,46,F,2021-01-14,False,True,robert.young3549@email.com
CUST03550,Sara,Young,Germany,EUR,39,F,2021-12-18,True,True,sara.young3550@email.com
CUST03551,Laura,Walker,Italy,EUR,28,F,2021-03-03,True,True,laura.walker3551@email.com
CUST03552,John,Dubois,USA,USD,53,F,2021-04-23,False,True,john.dubois3552@email.com
CUST03553,Sara,Brown,France,EUR,61,F,2020-04-19,False,True,sara.brown3553@email.com
CUST03554,Carlos,Garcia,Germany,EUR,46,F,2020-07-31,False,True,carlos.garcia3554@email.com
CUST03555,Thomas,Lee,USA,USD,72,M,2020-04-02,False,True,thomas.lee3555@email.com
CUST03556,Maria,Rossi,France,EUR,59,M,2021-06-30,False,True,maria.rossi3556@email.com
CUST03557,Carlos,White,USA,USD,49,F,2020-12-11,False,True,carlos.white3557@email.com
CUST03558,Thomas,Allen,Germany,EUR,31,F,2020-08-20,False,True,thomas.allen3558@email.com
CUST03559,Carlos,Johnson,USA,USD,35,F,2021-12-19,False,True,carlos.johnson3559@email.com
CUST03560,William,Hall,Germany,EUR,55,F,2021-05-17,False,True,william.hall3560@email.com
CUST03561,Sophie,Hall,UK,GBP,54,M,2021-10-03,True,False,sophie.hall3561@email.com
CUST03562,Robert,Jackson,Spain,EUR,51,F,2020-11-24,False,True,robert.jackson3562@email.com
CUST03563,Daniel,Hall,USA,USD,74,F,2020-08-15,False,True,daniel.hall3563@email.com
CUST03564,Emma,Walker,UK,GBP,62,F,2021-12-29,False,True,emma.walker3564@email.com
CUST03565,William,Jackson,Germany,EUR,40,F,2020-03-09,False,True,william.jackson3565@email.com
CUST03566,Julia,Thomas,Canada,CAD,49,M,2021-05-28,False,True,julia.thomas3566@email.com
CUST03567,William,Mueller,France,EUR,63,M,2020-05-24,False,True,william.mueller3567@email.com
CUST03568,Claire,Brown,France,EUR,20,Other,2021-05-31,False,True,claire.brown3568@email.com
CUST03569,Laura,Smith,Italy,EUR,72,M,2021-07-27,True,True,laura.smith3569@email.com
CUST03570,Daniel,Garcia,Spain,EUR,60,M,2020-06-02,True,True,daniel.garcia3570@email.com
CUST03571,Laura,Smith,UK,GBP,39,M,2020-01-29,False,True,laura.smith3571@email.com
CUST03572,Michael,Dubois,Germany,EUR,40,M,2020-12-25,False,True,michael.dubois3572@email.com
CUST03573,Sara,Smith,Spain,EUR,21,F,2021-12-16,True,True,sara.smith3573@email.com
CUST03574,Elena,Jackson,Sweden,SEK,30,F,2020-08-25,False,True,elena.jackson3574@email.com
CUST03575,Laura,White,Netherlands,EUR,49,F,2020-04-23,True,True,laura.white3575@email.com
CUST03576,Laura,Harris,UK,GBP,46,M,2020-09-23,False,True,laura.harris3576@email.com
CUST03577,Elena,Walker,USA,USD,57,F,2020-10-15,False,True,elena.walker3577@email.com
CUST03578,William,Thomas,Germany,EUR,57,F,2021-10-13,False,True,william.thomas3578@email.com
CUST03579,David,Brown,Canada,CAD,72,Other,2021-07-20,False,True,david.brown3579@email.com
CUST03580,Julia,Young,Germany,EUR,62,Other,2021-01-10,True,True,julia.young3580@email.com
CUST03581,Emma,Mueller,Germany,EUR,72,F,2021-05-13,False,True,emma.mueller3581@email.com
CUST03582,Claire,Hall,Spain,EUR,27,M,2021-07-24,True,False,claire.hall3582@email.com
CUST03583,Carlos,Dubois,UK,GBP,30,M,2021-07-11,False,False,carlos.dubois3583@email.com
CUST03584,Luca,Mueller,Spain,EUR,62,F,2020-03-01,False,True,luca.mueller3584@email.com
CUST03585,Daniel,Thomas,UK,GBP,73,F,2021-01-04,False,True,daniel.thomas3585@email.com
CUST03586,Michael,Thomas,UK,GBP,34,F,2020-12-22,True,True,michael.thomas3586@email.com
CUST03587,Julia,Walker,Germany,EUR,55,M,2020-02-05,True,True,julia.walker3587@email.com
CUST03588,Luca,Rossi,Italy,EUR,19,F,2021-07-12,False,True,luca.rossi3588@email.com
CUST03589,Anna,Harris,USA,USD,34,M,2021-05-09,False,True,anna.harris3589@email.com
CUST03590,Sara,Johnson,USA,USD,61,M,2021-07-23,True,True,sara.johnson3590@email.com
CUST03591,Sophie,Wilson,Australia,AUD,43,M,2021-05-09,False,True,sophie.wilson3591@email.com
CUST03592,Michael,White,USA,USD,72,F,2020-04-24,True,True,michael.white3592@email.com
CUST03593,Daniel,Garcia,Germany,EUR,55,M,2020-04-12,False,False,daniel.garcia3593@email.com
CUST03594,Laura,Mueller,France,EUR,54,F,2021-05-15,False,True,laura.mueller3594@email.com
CUST03595,Luca,Martin,Germany,EUR,22,M,2020-05-24,True,True,luca.martin3595@email.com
CUST03596,Nina,Brown,France,EUR,42,F,2020-08-03,False,True,nina.brown3596@email.com
CUST03597,Anna,Anderson,USA,USD,26,F,2020-01-03,False,True,anna.anderson3597@email.com
CUST03598,Elena,Harris,Germany,EUR,45,F,2021-05-11,False,True,elena.harris3598@email.com
CUST03599,Nina,Johnson,UK,GBP,39,M,2021-02-13,False,False,nina.johnson3599@email.com
CUST03600,Luca,Garcia,France,EUR,46,M,2020-07-07,False,True,luca.garcia3600@email.com
CUST03601,Julia,Anderson,USA,USD,52,F,2020-11-21,False,True,julia.anderson3601@email.com
CUST03602,Daniel,Wilson,France,EUR,72,M,2021-07-09,False,True,daniel.wilson3602@email.com
CUST03603,Daniel,Jackson,USA,USD,37,M,2020-08-20,False,True,daniel.jackson3603@email.com
CUST03604,Sophie,Anderson,USA,USD,22,F,2021-09-05,True,True,sophie.anderson3604@email.com
CUST03605,James,Walker,USA,USD,56,F,2021-06-26,False,False,james.walker3605@email.com
CUST03606,Emma,Harris,USA,USD,61,M,2020-04-28,False,True,emma.harris3606@email.com
CUST03607,Michael,Smith,Spain,EUR,49,M,2021-01-02,False,True,michael.smith3607@email.com
CUST03608,Michael,Young,USA,USD,56,F,2020-09-03,False,True,michael.young3608@email.com
CUST03609,Emma,Lee,Netherlands,EUR,27,F,2021-10-15,True,True,emma.lee3609@email.com
CUST03610,Daniel,Young,Australia,AUD,57,M,2021-02-14,False,True,daniel.young3610@email.com
CUST03611,Elena,Jackson,France,EUR,34,M,2021-08-16,False,True,elena.jackson3611@email.com
CUST03612,Julia,Dubois,USA,USD,54,F,2021-01-31,True,True,julia.dubois3612@email.com
CUST03613,James,Anderson,UK,GBP,32,M,2020-11-26,True,True,james.anderson3613@email.com
CUST03614,John,Hall,Italy,EUR,26,F,2021-05-21,False,True,john.hall3614@email.com
CUST03615,William,Hall,UK,GBP,49,F,2021-04-11,True,True,william.hall3615@email.com
CUST03616,Claire,Martin,USA,USD,40,M,2021-02-03,False,True,claire.martin3616@email.com
CUST03617,Laura,Walker,Germany,EUR,28,F,2021-05-23,True,True,laura.walker3617@email.com
CUST03618,Daniel,Jackson,Spain,EUR,30,M,2020-06-09,True,True,daniel.jackson3618@email.com
CUST03619,David,White,Italy,EUR,35,M,2020-06-21,False,True,david.white3619@email.com
CUST03620,Daniel,Brown,USA,USD,66,F,2020-05-19,True,True,daniel.brown3620@email.com
CUST03621,Robert,Martin,Canada,CAD,73,F,2020-07-31,False,True,robert.martin3621@email.com
CUST03622,John,Mueller,USA,USD,26,M,2021-04-28,False,True,john.mueller3622@email.com
CUST03623,Claire,Johnson,USA,USD,59,M,2020-02-25,False,True,claire.johnson3623@email.com
CUST03624,Nina,Young,Spain,EUR,22,M,2020-11-07,False,True,nina.young3624@email.com
CUST03625,Nina,Brown,USA,USD,60,M,2021-06-29,True,True,nina.brown3625@email.com
CUST03626,Sophie,Garcia,USA,USD,39,F,2021-04-28,True,True,sophie.garcia3626@email.com
CUST03627,Anna,Mueller,USA,USD,49,F,2021-08-28,False,True,anna.mueller3627@email.com
CUST03628,Sophie,Johnson,Spain,EUR,64,M,2021-10-06,False,True,sophie.johnson3628@email.com
CUST03629,Carlos,Rossi,Italy,EUR,19,M,2021-11-18,False,True,carlos.rossi3629@email.com
CUST03630,John,White,France,EUR,38,M,2021-05-01,False,True,john.white3630@email.com
CUST03631,Julia,Brown,Italy,EUR,45,M,2020-11-17,False,True,julia.brown3631@email.com
CUST03632,Maria,Johnson,USA,USD,69,M,2021-05-29,False,True,maria.johnson3632@email.com
CUST03633,Carlos,Anderson,Germany,EUR,41,M,2020-11-01,False,True,carlos.anderson3633@email.com
CUST03634,Thomas,Mueller,UK,GBP,41,M,2021-12-18,False,True,thomas.mueller3634@email.com
CUST03635,Thomas,Taylor,USA,USD,31,F,2020-02-13,True,True,thomas.taylor3635@email.com
CUST03636,Michael,Wilson,Germany,EUR,54,F,2021-02-01,False,True,michael.wilson3636@email.com
CUST03637,Sara,Anderson,Netherlands,EUR,44,M,2020-01-06,False,True,sara.anderson3637@email.com
CUST03638,Maria,Hall,USA,USD,41,F,2020-07-14,False,True,maria.hall3638@email.com
CUST03639,Laura,Smith,USA,USD,23,F,2020-08-28,True,True,laura.smith3639@email.com
CUST03640,Daniel,Harris,USA,USD,43,Other,2021-03-16,False,True,daniel.harris3640@email.com
CUST03641,Julia,Dubois,USA,USD,71,F,2021-09-07,False,True,julia.dubois3641@email.com
CUST03642,Julia,Dubois,Netherlands,EUR,32,F,2020-05-20,False,True,julia.dubois3642@email.com
CUST03643,Laura,Martin,Germany,EUR,46,F,2020-02-15,False,True,laura.martin3643@email.com
CUST03644,Claire,Anderson,Germany,EUR,53,M,2020-09-20,False,True,claire.anderson3644@email.com
CUST03645,David,Hall,Italy,EUR,27,F,2020-06-29,False,True,david.hall3645@email.com
CUST03646,Laura,Harris,USA,USD,45,F,2020-02-19,False,True,laura.harris3646@email.com
CUST03647,Julia,Mueller,Germany,EUR,68,F,2020-04-13,False,True,julia.mueller3647@email.com
CUST03648,Sara,Brown,UK,GBP,26,F,2020-02-06,False,True,sara.brown3648@email.com
CUST03649,Robert,Brown,France,EUR,38,M,2020-05-19,False,True,robert.brown3649@email.com
CUST03650,Elena,Walker,Sweden,SEK,27,F,2020-12-11,False,True,elena.walker3650@email.com
CUST03651,Emma,Allen,Italy,EUR,21,M,2020-05-29,False,True,emma.allen3651@email.com
CUST03652,Laura,Lee,UK,GBP,71,F,2020-03-21,True,True,laura.lee3652@email.com
CUST03653,Julia,Lee,Spain,EUR,21,F,2021-06-23,True,True,julia.lee3653@email.com
CUST03654,Elena,Wilson,USA,USD,23,F,2020-02-19,False,True,elena.wilson3654@email.com
CUST03655,Michael,Mueller,USA,USD,43,F,2021-09-23,False,True,michael.mueller3655@email.com
CUST03656,Nina,Allen,USA,USD,57,M,2021-10-24,False,True,nina.allen3656@email.com
CUST03657,William,Harris,UK,GBP,33,F,2021-07-12,False,True,william.harris3657@email.com
CUST03658,Laura,Smith,Germany,EUR,25,M,2020-10-15,False,True,laura.smith3658@email.com
CUST03659,Luca,Martin,France,EUR,45,F,2020-02-01,False,True,luca.martin3659@email.com
CUST03660,Claire,Johnson,Netherlands,EUR,33,M,2020-10-26,False,True,claire.johnson3660@email.com
CUST03661,James,Brown,Germany,EUR,55,M,2021-06-01,False,True,james.brown3661@email.com
CUST03662,Anna,White,Germany,EUR,66,F,2020-07-14,False,True,anna.white3662@email.com
CUST03663,Luca,Lee,USA,USD,18,F,2020-05-11,False,True,luca.lee3663@email.com
CUST03664,Daniel,Harris,USA,USD,36,M,2020-03-30,False,True,daniel.harris3664@email.com
CUST03665,Sophie,Brown,Germany,EUR,67,F,2020-01-25,False,True,sophie.brown3665@email.com
CUST03666,Nina,Jackson,UK,GBP,34,F,2021-02-17,False,True,nina.jackson3666@email.com
CUST03667,Luca,Martin,Spain,EUR,66,M,2021-03-22,False,True,luca.martin3667@email.com
CUST03668,Maria,Taylor,USA,USD,45,F,2021-05-22,True,True,maria.taylor3668@email.com
CUST03669,Maria,Taylor,USA,USD,61,M,2021-01-18,False,False,maria.taylor3669@email.com
CUST03670,David,Rossi,UK,GBP,29,F,2020-12-10,False,True,david.rossi3670@email.com
CUST03671,Emma,Thomas,USA,USD,23,M,2021-01-26,False,True,emma.thomas3671@email.com
CUST03672,Anna,Allen,USA,USD,24,F,2020-03-12,False,True,anna.allen3672@email.com
CUST03673,Elena,Allen,Canada,CAD,25,M,2020-08-16,False,False,elena.allen3673@email.com
CUST03674,Claire,White,USA,USD,20,M,2021-10-23,False,True,claire.white3674@email.com
CUST03675,Sophie,Allen,France,EUR,66,F,2021-08-26,False,False,sophie.allen3675@email.com
CUST03676,Michael,Brown,USA,USD,38,F,2020-10-15,True,True,michael.brown3676@email.com
CUST03677,Claire,Wilson,USA,USD,25,Other,2021-03-18,False,True,claire.wilson3677@email.com
CUST03678,Sara,Wilson,UK,GBP,45,F,2020-05-13,False,True,sara.wilson3678@email.com
CUST03679,John,Wilson,Italy,EUR,47,F,2020-12-11,True,True,john.wilson3679@email.com
CUST03680,Thomas,Johnson,UK,GBP,49,M,2021-12-15,False,True,thomas.johnson3680@email.com
CUST03681,Laura,White,Italy,EUR,28,M,2020-06-26,False,True,laura.white3681@email.com
CUST03682,Thomas,Martin,USA,USD,37,M,2021-10-18,False,True,thomas.martin3682@email.com
CUST03683,William,Hall,Italy,EUR,67,M,2020-06-28,False,True,william.hall3683@email.com
